# Region type :   patch inlet
# Faces           : 120
# Area            : 5.0000000000e-03
# Scale factor    : 1.0000000000e+00
# Time            	sum(myPhi)
1.68882           	-4.1511422484e-02
1.68913           	-4.1937730493e-02
1.68945           	-4.2192243860e-02
1.68981           	-4.2819149499e-02
1.69022           	-4.3432080367e-02
1.69053           	-4.2127649589e-02
1.69088           	-4.2630462049e-02
1.69121           	-4.2274011066e-02
1.69145           	-4.1108245418e-02
1.69173           	-4.1566544940e-02
1.69204           	-4.2007356125e-02
1.69232           	-4.1694122744e-02
1.69264           	-4.2206130757e-02
1.69301           	-4.2888926058e-02
1.69334           	-4.2388917361e-02
1.69371           	-4.2916357066e-02
1.69413           	-4.3608897261e-02
1.69446           	-4.2287246022e-02
1.69483           	-4.2908943271e-02
1.69513           	-4.1978868857e-02
1.69543           	-4.1982259678e-02
1.69572           	-4.1710804784e-02
1.69605           	-4.2342334572e-02
1.69641           	-4.2767668850e-02
1.69681           	-4.3330618023e-02
1.69716           	-4.2700410461e-02
1.69752           	-4.2702205695e-02
1.69793           	-4.3537315058e-02
1.69828           	-4.2557946275e-02
1.69856           	-4.1739431746e-02
1.69892           	-4.2769595474e-02
1.69928           	-4.2766697573e-02
1.69964           	-4.2766547991e-02
1.7               	-4.2766309853e-02
1.70041           	-4.3456593465e-02
1.70087           	-4.4265891513e-02
1.70139           	-4.4950968351e-02
1.70167           	-4.1584522745e-02
1.70196           	-4.1716786900e-02
1.70226           	-4.1996713725e-02
1.7026            	-4.2501026765e-02
1.70295           	-4.2597477817e-02
1.70334           	-4.3157049919e-02
1.70373           	-4.3154375031e-02
1.70413           	-4.3425562394e-02
1.7045            	-4.2890135448e-02
1.70477           	-4.1507732453e-02
1.70506           	-4.1656858155e-02
1.70537           	-4.2174434322e-02
1.70571           	-4.2380779612e-02
1.70608           	-4.3001927947e-02
1.70649           	-4.3466824172e-02
1.70688           	-4.3134081097e-02
1.70725           	-4.2978419739e-02
1.70765           	-4.3308503342e-02
1.70794           	-4.1728024020e-02
1.70824           	-4.1938673196e-02
1.70857           	-4.2299213372e-02
1.70893           	-4.2898362733e-02
1.70926           	-4.2280167071e-02
1.70963           	-4.2920353708e-02
1.71005           	-4.3543723700e-02
1.71052           	-4.4364290749e-02
1.71105           	-4.5078115771e-02
1.71135           	-4.2022855637e-02
1.7117            	-4.2557709926e-02
1.7121            	-4.3254099521e-02
1.71253           	-4.3864222555e-02
1.71285           	-4.2056440828e-02
1.71319           	-4.2483171278e-02
1.71357           	-4.3018089697e-02
1.71399           	-4.3723038459e-02
1.71428           	-4.1699016682e-02
1.71458           	-4.1920064009e-02
1.71492           	-4.2457680206e-02
1.71531           	-4.3193537996e-02
1.7156            	-4.1805583280e-02
1.71594           	-4.2453331350e-02
1.71631           	-4.2888069245e-02
1.71668           	-4.2886718452e-02
1.71709           	-4.3535067250e-02
1.71736           	-4.1390617752e-02
1.71765           	-4.1817802925e-02
1.71799           	-4.2417648737e-02
1.71839           	-4.3365373689e-02
1.71879           	-4.3360382643e-02
1.7192            	-4.3358784649e-02
1.7196            	-4.3357104860e-02
1.72              	-4.3355371924e-02
1.72038           	-4.3001169665e-02
1.72067           	-4.1802826851e-02
1.72096           	-4.1744357849e-02
1.72127           	-4.2084783797e-02
1.72162           	-4.2579361254e-02
1.72196           	-4.2487544531e-02
1.72233           	-4.2990762250e-02
1.72275           	-4.3617503185e-02
1.72311           	-4.2750326026e-02
1.72352           	-4.3355776476e-02
1.72379           	-4.1480791068e-02
1.72409           	-4.1916978085e-02
1.72439           	-4.1917964471e-02
1.72473           	-4.2478859446e-02
1.72504           	-4.2083409727e-02
1.72539           	-4.2602559355e-02
1.72576           	-4.2981133663e-02
1.72618           	-4.3599838151e-02
1.72666           	-4.4398975643e-02
1.72703           	-4.2909664839e-02
1.72729           	-4.1328104669e-02
1.72757           	-4.1757092612e-02
1.7279            	-4.2302281297e-02
1.72818           	-4.1649162194e-02
1.7285            	-4.2197460545e-02
1.72886           	-4.2765829262e-02
1.72926           	-4.3308222915e-02
1.72964           	-4.3104542711e-02
1.73001           	-4.2910757512e-02
1.73043           	-4.3562106958e-02
1.73071           	-4.1648134141e-02
1.73103           	-4.2209973676e-02
1.73132           	-4.1766076328e-02
1.73164           	-4.2229456476e-02
1.73201           	-4.2826549291e-02
1.73243           	-4.3633673455e-02
1.7328            	-4.3035940809e-02
1.73318           	-4.3037046687e-02
1.73361           	-4.3701790597e-02
1.73388           	-4.1429459555e-02
1.73417           	-4.1800113493e-02
1.73446           	-4.1801293046e-02
1.73478           	-4.2294612829e-02
1.73516           	-4.2956568157e-02
1.73546           	-4.1959649369e-02
1.73581           	-4.2628407328e-02
1.73613           	-4.2244028869e-02
1.73648           	-4.2663815114e-02
1.73684           	-4.2662920968e-02
1.7371            	-4.1403457464e-02
1.73739           	-4.1788087712e-02
1.73768           	-4.1789084836e-02
1.73801           	-4.2385466398e-02
1.73841           	-4.3326771385e-02
1.73881           	-4.3321574199e-02
1.7391            	-4.1904605825e-02
1.7394            	-4.1908952252e-02
1.7397            	-4.1910664920e-02
1.74              	-4.1912339321e-02
1.74027           	-4.1507896463e-02
1.74054           	-4.1564803555e-02
1.74085           	-4.2068687564e-02
1.74118           	-4.2294406994e-02
1.74154           	-4.2829792482e-02
1.74187           	-4.2366258491e-02
1.74224           	-4.2944054484e-02
1.74265           	-4.3550525493e-02
1.74304           	-4.3156061281e-02
1.74344           	-4.3414814192e-02
1.74375           	-4.2111157923e-02
1.7441            	-4.2590684173e-02
1.74449           	-4.3188344233e-02
1.74493           	-4.3964007148e-02
1.7453            	-4.2890725112e-02
1.74571           	-4.3470314141e-02
1.74608           	-4.3010799975e-02
1.7465            	-4.3653961363e-02
1.74681           	-4.2018572991e-02
1.74715           	-4.2473221182e-02
1.74753           	-4.3037912729e-02
1.74788           	-4.2729134144e-02
1.74823           	-4.2585022308e-02
1.74857           	-4.2444702852e-02
1.74894           	-4.2908192686e-02
1.74932           	-4.3086015555e-02
1.74955           	-4.0945682818e-02
1.74981           	-4.1371551122e-02
1.75011           	-4.1927188630e-02
1.75045           	-4.2519565030e-02
1.7508            	-4.2698227732e-02
1.7512            	-4.3350982925e-02
1.75164           	-4.3907533272e-02
1.75201           	-4.2824274653e-02
1.75237           	-4.2826901147e-02
1.75277           	-4.3366930504e-02
1.7531            	-4.2328764679e-02
1.75346           	-4.2824200963e-02
1.75387           	-4.3463361523e-02
1.75434           	-4.4336174736e-02
1.7547            	-4.2674348288e-02
1.75511           	-4.3446601174e-02
1.75555           	-4.3959835449e-02
1.75581           	-4.1360039895e-02
1.75611           	-4.1903601328e-02
1.75646           	-4.2679811350e-02
1.75686           	-4.3233052051e-02
1.75725           	-4.3229683946e-02
1.75771           	-4.4143446264e-02
1.75817           	-4.4133532347e-02
1.75853           	-4.2846469888e-02
1.75878           	-4.1106162804e-02
1.75908           	-4.1988963167e-02
1.75939           	-4.1988873261e-02
1.75969           	-4.1990497025e-02
1.76              	-4.1992194982e-02
1.76034           	-4.2554191856e-02
1.76073           	-4.3127404106e-02
1.76116           	-4.3725274068e-02
1.76159           	-4.3719293652e-02
1.76193           	-4.2488813810e-02
1.76221           	-4.1720587968e-02
1.76253           	-4.2163621004e-02
1.76287           	-4.2518628381e-02
1.76319           	-4.2074988250e-02
1.76354           	-4.2631600303e-02
1.76389           	-4.2738294954e-02
1.76428           	-4.3099164164e-02
1.76471           	-4.3843784803e-02
1.76514           	-4.3667183255e-02
1.7654            	-4.1409276530e-02
1.7657            	-4.1881629015e-02
1.76603           	-4.2377170646e-02
1.76638           	-4.2613274731e-02
1.76677           	-4.3177174422e-02
1.76716           	-4.3174077693e-02
1.76753           	-4.2859343445e-02
1.76787           	-4.2438722378e-02
1.76821           	-4.2577281433e-02
1.76846           	-4.1204999579e-02
1.76874           	-4.1650050090e-02
1.76907           	-4.2227299836e-02
1.76937           	-4.1971852027e-02
1.76971           	-4.2533605267e-02
1.77009           	-4.3072862722e-02
1.7704            	-4.2055420368e-02
1.77075           	-4.2532506307e-02
1.77113           	-4.3139289512e-02
1.77149           	-4.2699804547e-02
1.77178           	-4.1828368212e-02
1.77211           	-4.2336471573e-02
1.77248           	-4.3004118042e-02
1.77284           	-4.2748131176e-02
1.77318           	-4.2506752744e-02
1.77356           	-4.3045594026e-02
1.77399           	-4.3753525485e-02
1.77445           	-4.4207216635e-02
1.77475           	-4.1797613149e-02
1.77507           	-4.2326035964e-02
1.77543           	-4.2659653840e-02
1.77581           	-4.3074310001e-02
1.77619           	-4.3072144166e-02
1.77651           	-4.2169469137e-02
1.77682           	-4.2172673614e-02
1.77718           	-4.2676818472e-02
1.77753           	-4.2675754754e-02
1.7778            	-4.1554366765e-02
1.77812           	-4.2121727016e-02
1.77849           	-4.3015129106e-02
1.77887           	-4.3011743561e-02
1.77925           	-4.3011210657e-02
1.77962           	-4.3010531176e-02
1.78              	-4.3009819116e-02
1.78042           	-4.3574885983e-02
1.78074           	-4.2217853845e-02
1.78104           	-4.1934909696e-02
1.78137           	-4.2390361046e-02
1.78174           	-4.2957533819e-02
1.78215           	-4.3422442426e-02
1.78249           	-4.2536454039e-02
1.78283           	-4.2445191831e-02
1.7832            	-4.2965818409e-02
1.78353           	-4.2249852322e-02
1.78389           	-4.2865614571e-02
1.78419           	-4.1897382307e-02
1.78452           	-4.2345971108e-02
1.78487           	-4.2665911331e-02
1.78527           	-4.3320543469e-02
1.7857            	-4.3809366637e-02
1.78618           	-4.4405993924e-02
1.78651           	-4.2326104778e-02
1.78678           	-4.1562605257e-02
1.78703           	-4.1123939521e-02
1.7873            	-4.1495372620e-02
1.7876            	-4.1959772519e-02
1.78795           	-4.2560808145e-02
1.78831           	-4.2856257902e-02
1.78865           	-4.2549828877e-02
1.78903           	-4.3038942878e-02
1.78945           	-4.3650938779e-02
1.78978           	-4.2341774875e-02
1.79015           	-4.2847950004e-02
1.79044           	-4.1774656933e-02
1.79076           	-4.2194109929e-02
1.79111           	-4.2718961377e-02
1.79152           	-4.3403488108e-02
1.79192           	-4.3398680571e-02
1.79235           	-4.3694622586e-02
1.79273           	-4.3092569985e-02
1.79308           	-4.2577597445e-02
1.79334           	-4.1435667652e-02
1.79362           	-4.1599645003e-02
1.79394           	-4.2198958030e-02
1.79427           	-4.2451818140e-02
1.79466           	-4.3089300135e-02
1.79507           	-4.3499764276e-02
1.79552           	-4.4018234793e-02
1.79589           	-4.2962746686e-02
1.7963            	-4.3491501286e-02
1.79661           	-4.2032517336e-02
1.79695           	-4.2476868937e-02
1.79725           	-4.1992524932e-02
1.7976            	-4.2539720945e-02
1.798             	-4.3348415748e-02
1.7984            	-4.3343587785e-02
1.7988            	-4.3341351817e-02
1.7992            	-4.3339255375e-02
1.79947           	-4.1439175282e-02
1.79973           	-4.1444156056e-02
1.8               	-4.1446232588e-02
1.8003            	-4.1900942420e-02
1.80063           	-4.2408364790e-02
1.80094           	-4.1960300800e-02
1.80128           	-4.2503646841e-02
1.80158           	-4.2024474141e-02
1.80192           	-4.2514631857e-02
1.80229           	-4.2805057557e-02
1.8026            	-4.2160063671e-02
1.80296           	-4.2715529831e-02
1.80329           	-4.2416665840e-02
1.80365           	-4.2831861866e-02
1.80403           	-4.2947510584e-02
1.80431           	-4.1715061862e-02
1.80463           	-4.2220839030e-02
1.80499           	-4.2752142149e-02
1.80528           	-4.1767264662e-02
1.8056            	-4.2221590835e-02
1.80591           	-4.2121838072e-02
1.80626           	-4.2682836035e-02
1.80657           	-4.2109166639e-02
1.80693           	-4.2699063550e-02
1.80732           	-4.3304771177e-02
1.80767           	-4.2541301226e-02
1.80802           	-4.2683036431e-02
1.80833           	-4.2036775498e-02
1.80863           	-4.1926180967e-02
1.80896           	-4.2433122069e-02
1.80923           	-4.1493548621e-02
1.80953           	-4.1928977035e-02
1.80983           	-4.1929403007e-02
1.81016           	-4.2346746962e-02
1.81052           	-4.2866922550e-02
1.81084           	-4.2169944222e-02
1.81111           	-4.1620268586e-02
1.81142           	-4.2037647292e-02
1.8117            	-4.1609871263e-02
1.812             	-4.2056638701e-02
1.81232           	-4.2233875726e-02
1.81259           	-4.1437697392e-02
1.81289           	-4.1900984572e-02
1.81322           	-4.2510963027e-02
1.81356           	-4.2509628039e-02
1.81394           	-4.3078946015e-02
1.81424           	-4.1991487924e-02
1.81458           	-4.2507281748e-02
1.81484           	-4.1342191765e-02
1.81513           	-4.1761860204e-02
1.81545           	-4.2314119467e-02
1.81569           	-4.1074383914e-02
1.81596           	-4.1514204623e-02
1.81627           	-4.2115530025e-02
1.81661           	-4.2521576681e-02
1.81692           	-4.2076627656e-02
1.8172            	-4.1672640703e-02
1.81751           	-4.2125371665e-02
1.81782           	-4.2124971256e-02
1.81809           	-4.1561684688e-02
1.81841           	-4.2221910450e-02
1.81881           	-4.3358608322e-02
1.81911           	-4.1928882708e-02
1.8194            	-4.1932520679e-02
1.8197            	-4.1933316178e-02
1.82              	-4.1934206112e-02
1.82034           	-4.2612853423e-02
1.82067           	-4.2362651355e-02
1.82104           	-4.2895601428e-02
1.82133           	-4.1908970034e-02
1.82167           	-4.2446575646e-02
1.82203           	-4.2820117412e-02
1.82243           	-4.3515868973e-02
1.8227            	-4.1526418417e-02
1.82301           	-4.2012408272e-02
1.82335           	-4.2536852695e-02
1.82366           	-4.2082013565e-02
1.824             	-4.2650295635e-02
1.82427           	-4.1476198750e-02
1.82457           	-4.1917871034e-02
1.82488           	-4.2089585517e-02
1.82518           	-4.2089699353e-02
1.82553           	-4.2607179286e-02
1.82591           	-4.3123928675e-02
1.82622           	-4.2051322926e-02
1.82656           	-4.2605599670e-02
1.82684           	-4.1671269065e-02
1.82715           	-4.2156986282e-02
1.82751           	-4.2782300553e-02
1.82784           	-4.2375283630e-02
1.82821           	-4.2947598906e-02
1.82858           	-4.2944152661e-02
1.8289            	-4.2339111468e-02
1.82927           	-4.2964284512e-02
1.82969           	-4.3567071219e-02
1.83              	-4.2133927687e-02
1.83031           	-4.2137540962e-02
1.83067           	-4.2802761982e-02
1.83099           	-4.2267540771e-02
1.83135           	-4.2822533936e-02
1.83176           	-4.3551036450e-02
1.83222           	-4.4187316184e-02
1.83261           	-4.3211031310e-02
1.83292           	-4.2055373627e-02
1.83324           	-4.2259814370e-02
1.83353           	-4.1856925345e-02
1.83386           	-4.2281947770e-02
1.83416           	-4.2048932707e-02
1.83451           	-4.2568852499e-02
1.83481           	-4.2019867086e-02
1.83516           	-4.2605977927e-02
1.83553           	-4.2983454025e-02
1.8359            	-4.2980763977e-02
1.83622           	-4.2160646085e-02
1.83656           	-4.2573966890e-02
1.83685           	-4.1749331064e-02
1.83716           	-4.2165324499e-02
1.83752           	-4.2729688054e-02
1.83787           	-4.2727374769e-02
1.8383            	-4.3731525645e-02
1.83858           	-4.1703111032e-02
1.83894           	-4.2726597186e-02
1.83929           	-4.2723109488e-02
1.83965           	-4.2722337032e-02
1.84              	-4.2721551589e-02
1.84032           	-4.2264339781e-02
1.84068           	-4.2769039836e-02
1.84108           	-4.3401219406e-02
1.84143           	-4.2656197319e-02
1.84178           	-4.2565292466e-02
1.84216           	-4.3189355613e-02
1.8425            	-4.2457368998e-02
1.84282           	-4.2196516582e-02
1.84316           	-4.2465705654e-02
1.84343           	-4.1592243476e-02
1.84373           	-4.1957476122e-02
1.84407           	-4.2498110508e-02
1.84445           	-4.3071144531e-02
1.84487           	-4.3646456189e-02
1.84524           	-4.2916378782e-02
1.84561           	-4.2917106964e-02
1.84602           	-4.3511836625e-02
1.84632           	-4.1983007576e-02
1.84656           	-4.1062948440e-02
1.84683           	-4.1483671881e-02
1.84714           	-4.2025443244e-02
1.84749           	-4.2617670960e-02
1.84788           	-4.3232765691e-02
1.8482            	-4.2204108140e-02
1.84855           	-4.2759455238e-02
1.84896           	-4.3480787703e-02
1.84924           	-4.1582471370e-02
1.84953           	-4.1802357654e-02
1.84986           	-4.2325412526e-02
1.85023           	-4.3015355147e-02
1.85066           	-4.3703239219e-02
1.851             	-4.2585371640e-02
1.8514            	-4.3228465198e-02
1.85175           	-4.2762936447e-02
1.85199           	-4.0998059138e-02
1.85226           	-4.1458164585e-02
1.85255           	-4.1903962582e-02
1.85286           	-4.2082865419e-02
1.8532            	-4.2506719069e-02
1.85358           	-4.3042943443e-02
1.85401           	-4.3749742882e-02
1.85432           	-4.2147506784e-02
1.85464           	-4.2151783472e-02
1.855             	-4.2753008692e-02
1.85529           	-4.1848995949e-02
1.85563           	-4.2454995591e-02
1.85596           	-4.2453736313e-02
1.8563            	-4.2453891102e-02
1.85667           	-4.2933010398e-02
1.85697           	-4.1970382486e-02
1.85731           	-4.2455446007e-02
1.85769           	-4.3137638945e-02
1.85816           	-4.4213264070e-02
1.85846           	-4.2031200404e-02
1.85885           	-4.3131995828e-02
1.85914           	-4.1757185056e-02
1.85942           	-4.1761172131e-02
1.85971           	-4.1762747816e-02
1.86              	-4.1764344559e-02
1.86032           	-4.2259126803e-02
1.86069           	-4.2855500716e-02
1.86104           	-4.2757170054e-02
1.8614            	-4.2756945334e-02
1.86169           	-4.1732576730e-02
1.86201           	-4.2241207062e-02
1.8623            	-4.1794132204e-02
1.86262           	-4.2251666530e-02
1.86298           	-4.2825931114e-02
1.86333           	-4.2612964874e-02
1.86372           	-4.3187172666e-02
1.86416           	-4.3920637725e-02
1.86462           	-4.4273104116e-02
1.86508           	-4.4073055461e-02
1.86557           	-4.4694736550e-02
1.86595           	-4.3040019926e-02
1.86633           	-4.3043956715e-02
1.86668           	-4.2630065941e-02
1.86708           	-4.3213966544e-02
1.86746           	-4.3048206015e-02
1.86787           	-4.3581526349e-02
1.86834           	-4.4247922155e-02
1.86863           	-4.1779283593e-02
1.86896           	-4.2261229433e-02
1.86932           	-4.2875273923e-02
1.86974           	-4.3470456192e-02
1.87013           	-4.3244575711e-02
1.87045           	-4.2164280306e-02
1.8708            	-4.2670348225e-02
1.8712            	-4.3319386106e-02
1.87164           	-4.3873733089e-02
1.87194           	-4.1876589847e-02
1.87228           	-4.2413576718e-02
1.87266           	-4.3125010723e-02
1.87303           	-4.2850049831e-02
1.87344           	-4.3456956269e-02
1.87372           	-4.1688018564e-02
1.87404           	-4.2100666517e-02
1.87439           	-4.2625809103e-02
1.87479           	-4.3330902626e-02
1.87508           	-4.1750849254e-02
1.87541           	-4.2306549071e-02
1.87579           	-4.3080290254e-02
1.87607           	-4.1628007298e-02
1.8764            	-4.2301394886e-02
1.87676           	-4.2765805303e-02
1.87716           	-4.3398913729e-02
1.87748           	-4.2122526892e-02
1.87784           	-4.2766561516e-02
1.87827           	-4.3777257683e-02
1.87862           	-4.2555256618e-02
1.87896           	-4.2559117935e-02
1.87931           	-4.2559963657e-02
1.87965           	-4.2560782428e-02
1.88              	-4.2561507313e-02
1.88038           	-4.3111180806e-02
1.88082           	-4.3827171926e-02
1.88131           	-4.4594842132e-02
1.88173           	-4.3522651035e-02
1.8821            	-4.2930344825e-02
1.88252           	-4.3540123210e-02
1.88299           	-4.4316652885e-02
1.88348           	-4.4492353735e-02
1.88383           	-4.2614834901e-02
1.88422           	-4.3223242083e-02
1.88466           	-4.3831073566e-02
1.88515           	-4.4605201764e-02
1.88555           	-4.3153482106e-02
1.88596           	-4.3469123212e-02
1.88633           	-4.2859416056e-02
1.88674           	-4.3487802340e-02
1.88722           	-4.4302609619e-02
1.88758           	-4.2792157806e-02
1.88799           	-4.3477385027e-02
1.88847           	-4.4388421406e-02
1.88885           	-4.2877637861e-02
1.88917           	-4.2135668549e-02
1.88953           	-4.2738207634e-02
1.88989           	-4.2737534967e-02
1.89029           	-4.3344591115e-02
1.8907            	-4.3341578819e-02
1.89102           	-4.2167217663e-02
1.89138           	-4.2714635519e-02
1.89179           	-4.3432044569e-02
1.89224           	-4.4060270783e-02
1.89257           	-4.2198370862e-02
1.89289           	-4.2204501965e-02
1.89321           	-4.2206598390e-02
1.89357           	-4.2688694687e-02
1.89397           	-4.3313915106e-02
1.89426           	-4.1693912231e-02
1.89458           	-4.2152733143e-02
1.89494           	-4.2754503957e-02
1.89536           	-4.3596735796e-02
1.89583           	-4.4175664830e-02
1.89615           	-4.2177131543e-02
1.89647           	-4.2183799504e-02
1.89682           	-4.2639942705e-02
1.89714           	-4.2140862942e-02
1.8975            	-4.2706211612e-02
1.89781           	-4.2073491158e-02
1.89817           	-4.2815153897e-02
1.89854           	-4.2813859083e-02
1.8989            	-4.2814585050e-02
1.89927           	-4.2815344006e-02
1.89963           	-4.2816033975e-02
1.9               	-4.2816824382e-02
1.90032           	-4.2143363942e-02
1.90066           	-4.2541906489e-02
1.90092           	-4.1294573490e-02
1.90121           	-4.1747612551e-02
1.90153           	-4.2247301263e-02
1.9019            	-4.2890866479e-02
1.90232           	-4.3612902601e-02
1.90266           	-4.2469717386e-02
1.90304           	-4.2996091749e-02
1.90335           	-4.2104755463e-02
1.90369           	-4.2376805704e-02
1.90406           	-4.2913476577e-02
1.90432           	-4.1415776550e-02
1.90462           	-4.1852593112e-02
1.90495           	-4.2404862141e-02
1.90534           	-4.3133355504e-02
1.90566           	-4.2179484579e-02
1.90602           	-4.2749670198e-02
1.90643           	-4.3491890340e-02
1.90674           	-4.2135067722e-02
1.90709           	-4.2612677610e-02
1.90745           	-4.2749640129e-02
1.90771           	-4.1361623854e-02
1.90801           	-4.1814196038e-02
1.90834           	-4.2396928998e-02
1.90863           	-4.1800747463e-02
1.90895           	-4.2281446617e-02
1.90932           	-4.2898164779e-02
1.90966           	-4.2405665596e-02
1.91003           	-4.2916155700e-02
1.91036           	-4.2389280426e-02
1.91073           	-4.2937279562e-02
1.9111            	-4.2935512655e-02
1.91142           	-4.2181129495e-02
1.91171           	-4.1869789525e-02
1.91205           	-4.2381272278e-02
1.91242           	-4.3054433286e-02
1.91285           	-4.3644732221e-02
1.91324           	-4.3310523170e-02
1.91366           	-4.3658868346e-02
1.91398           	-4.2160565703e-02
1.91432           	-4.2416587041e-02
1.9146            	-4.1698414703e-02
1.9149            	-4.1928812671e-02
1.91524           	-4.2502814747e-02
1.91564           	-4.3306166887e-02
1.91607           	-4.3859002947e-02
1.91656           	-4.4610945731e-02
1.91691           	-4.2536858019e-02
1.91729           	-4.3151260372e-02
1.91775           	-4.4051524721e-02
1.91803           	-4.1653203203e-02
1.91836           	-4.2332374800e-02
1.91877           	-4.3495754236e-02
1.91918           	-4.3489312520e-02
1.91959           	-4.3486831261e-02
1.92              	-4.3484451382e-02
1.92041           	-4.3441898825e-02
1.92086           	-4.4102352651e-02
1.92119           	-4.2250982706e-02
1.92149           	-4.1958047788e-02
1.92183           	-4.2432529126e-02
1.92218           	-4.2616322247e-02
1.9225            	-4.2172770464e-02
1.92285           	-4.2729406843e-02
1.92325           	-4.3314243445e-02
1.92369           	-4.3897749557e-02
1.92417           	-4.4430359304e-02
1.92445           	-4.1652470796e-02
1.92474           	-4.1734329568e-02
1.92507           	-4.2261380928e-02
1.92541           	-4.2583497766e-02
1.9258            	-4.3100143622e-02
1.92609           	-4.1849512795e-02
1.92643           	-4.2356856837e-02
1.92679           	-4.2864642253e-02
1.9272            	-4.3508601066e-02
1.92762           	-4.3503780715e-02
1.92792           	-4.1935893424e-02
1.92822           	-4.1940790277e-02
1.92855           	-4.2301986046e-02
1.92892           	-4.2901725953e-02
1.92928           	-4.2731284354e-02
1.92967           	-4.3292462258e-02
1.93012           	-4.4013538193e-02
1.93044           	-4.2172277083e-02
1.93079           	-4.2681048754e-02
1.9311            	-4.2008731913e-02
1.93144           	-4.2516535455e-02
1.93176           	-4.2155147255e-02
1.93212           	-4.2745385464e-02
1.93246           	-4.2522995583e-02
1.9328            	-4.2524218477e-02
1.93316           	-4.2768186626e-02
1.93354           	-4.3050258049e-02
1.93397           	-4.3759919324e-02
1.93426           	-4.1724151103e-02
1.93458           	-4.2186467584e-02
1.93492           	-4.2470977728e-02
1.9352            	-4.1663906545e-02
1.9355            	-4.1920833840e-02
1.93585           	-4.2581368146e-02
1.93622           	-4.3026219641e-02
1.9366            	-4.3024071614e-02
1.93694           	-4.2487900289e-02
1.93732           	-4.3092145607e-02
1.93766           	-4.2411805480e-02
1.93805           	-4.3204652590e-02
1.93854           	-4.4563301387e-02
1.93902           	-4.4547584840e-02
1.93935           	-4.2263630977e-02
1.93967           	-4.2270179975e-02
1.94              	-4.2271456936e-02
1.94036           	-4.2726696200e-02
1.94062           	-4.1315707313e-02
1.9409            	-4.1764330140e-02
1.94123           	-4.2256982411e-02
1.94159           	-4.2788337106e-02
1.94196           	-4.2889054930e-02
1.94237           	-4.3477999835e-02
1.94263           	-4.1442886410e-02
1.94293           	-4.1911993798e-02
1.94328           	-4.2511771188e-02
1.94361           	-4.2413841431e-02
1.94388           	-4.1536091066e-02
1.94416           	-4.1607359606e-02
1.94447           	-4.2079187154e-02
1.94482           	-4.2684317946e-02
1.94522           	-4.3340249456e-02
1.94558           	-4.2785208727e-02
1.94598           	-4.3352581478e-02
1.94627           	-4.1639129848e-02
1.94658           	-4.2101691163e-02
1.94693           	-4.2688549965e-02
1.94733           	-4.3293565267e-02
1.94763           	-4.1949507078e-02
1.94796           	-4.2420819867e-02
1.94834           	-4.3014753188e-02
1.94869           	-4.2688678766e-02
1.94908           	-4.3207728596e-02
1.94938           	-4.1854480457e-02
1.94964           	-4.1339531023e-02
1.94992           	-4.1758313752e-02
1.95025           	-4.2292934864e-02
1.95057           	-4.2292747097e-02
1.95084           	-4.1492099656e-02
1.95114           	-4.1871746029e-02
1.95147           	-4.2344089562e-02
1.95184           	-4.2954306589e-02
1.95223           	-4.3201963802e-02
1.95253           	-4.1920331374e-02
1.95287           	-4.2509157996e-02
1.95324           	-4.3017314871e-02
1.95355           	-4.2040212823e-02
1.95389           	-4.2507125503e-02
1.95413           	-4.1135888322e-02
1.95441           	-4.1646654406e-02
1.95469           	-4.1647462589e-02
1.955             	-4.2123513534e-02
1.95534           	-4.2422435673e-02
1.95561           	-4.1575119902e-02
1.95592           	-4.2144294999e-02
1.95629           	-4.2960155258e-02
1.95671           	-4.3540345060e-02
1.95698           	-4.1574544002e-02
1.95728           	-4.1976369590e-02
1.95762           	-4.2519265256e-02
1.95796           	-4.2517958632e-02
1.9583            	-4.2518087506e-02
1.95858           	-4.1703380711e-02
1.95887           	-4.1706318085e-02
1.95915           	-4.1707717236e-02
1.95943           	-4.1709178112e-02
1.95972           	-4.1710570779e-02
1.96              	-4.1711929773e-02
1.96032           	-4.2211129211e-02
1.96068           	-4.2885379370e-02
1.96102           	-4.2432316339e-02
1.96139           	-4.2994298785e-02
1.96181           	-4.3711030868e-02
1.96216           	-4.2664645980e-02
1.96251           	-4.2667077689e-02
1.96285           	-4.2474109246e-02
1.96322           	-4.2997116069e-02
1.96364           	-4.3654664530e-02
1.96411           	-4.4320553709e-02
1.9644            	-4.1779589911e-02
1.96472           	-4.2305625827e-02
1.96505           	-4.2406244184e-02
1.96543           	-4.2998852522e-02
1.96576           	-4.2390046462e-02
1.96612           	-4.2877026112e-02
1.96653           	-4.3483576304e-02
1.96693           	-4.3308675882e-02
1.96728           	-4.2699431700e-02
1.96768           	-4.3327496631e-02
1.96812           	-4.3921695726e-02
1.96845           	-4.2359166551e-02
1.96882           	-4.2969701363e-02
1.96913           	-4.2081358475e-02
1.96948           	-4.2657070076e-02
1.96983           	-4.2655157351e-02
1.97016           	-4.2332090110e-02
1.97049           	-4.2333272042e-02
1.97085           	-4.2873078613e-02
1.97127           	-4.3575437249e-02
1.97158           	-4.2095409183e-02
1.97193           	-4.2656375807e-02
1.97226           	-4.2254429303e-02
1.97258           	-4.2256141123e-02
1.9729            	-4.2256803521e-02
1.97326           	-4.2718074650e-02
1.97353           	-4.1495266664e-02
1.97383           	-4.2054504579e-02
